atclNo,atclNm,rletTpNm,tradTpNm,flrInfo,prc,rentPrc,hanPrc,spc1,spc2,direction,atclCfmYmd,lat,lng,atclFetrDesc,tagList,bildNm,town
2436296556,일반상가,상가,월세,1/2,2000,140,"2,000",55,55.6,남동향,24.07.23.,37.592551,126.96388,부암동 주민센터 삼거리 상가 임대차,"['25년이내', '융자금없는', '1층', '총2층']",,종로구 부암동
2436203610,일반상가,상가,전세,2/2,55000,0,"5억 5,000",137,137.08,북동향,24.07.23.,37.592796,126.96377,원하는 대로 수리 해주는 근린건물 2층 전세,"['25년이내', '융자금적은', '고층', '주차가능']",,종로구 부암동
2436028090,일반상가,상가,월세,B2/2,5000,300,"5,000",139,139.1,동향,24.07.22.,37.593396,126.963464,부암동 대로변 2개층 사용가능한 상가,"['10년이내', '지하층', '주차가능', '총2층']",,종로구 부암동
2436025952,단독,단독/다가구,매매,1/-,65000,0,"6억 5,000",122,72.6,북동향,24.07.22.,37.591753,126.960885,부암동 인왕산 중턱 전망좋은 아담한 단독주택,"['25년이상', '방두개', '화장실한개']",,종로구 부암동
2434905975,일반상가,상가,월세,1/2,2000,140,"2,000",69,56.2,남동향,24.07.16.,37.592551,126.96388,경복궁역에서 버스로 15분,"['25년이상', '융자금없는', '1층', '풀옵']",,종로구 부암동
2435329214,별빛고운,아파트,매매,3/5,72000,0,"7억 2,000",118,100.69,남향,24.07.18.,37.593359,126.96449,부암동 교통 편리한 입지 리모델링된 아파트,"['25년이내', '방세개', '화장실두개']",1동,종로구 부암동
2435263628,단독,단독/다가구,매매,2/B1,292500,0,"29억 2,500",387,198,북향,24.07.18.,37.589537,126.9635,끝내주는 뷰를 가진 이쁜 정원의 부암동 단독주택,"['25년이상', '마당', '방네개이상']",,종로구 부암동
2435327427,다가구,단독/다가구,전세,2/2,150000,0,15억,133,133.35,남동향,24.07.18.,37.592489,126.960683,한국건축대상수상작 부암동의 사계절을 품은 고급주택 전세,"['4년이내', '테라스', '화장실두개']",,종로구 부암동
2434966099,대,토지,매매,-,105000,0,"10억 5,000",172,0,,24.07.16.,37.592401,126.961454,부암동 주택가 코너 자리 토지 매도,[],,종로구 부암동
2434638539,단독,단독/다가구,매매,1/-,75000,0,"7억 5,000",155,63.17,남향,24.07.15.,37.592127,126.961618,"단독주택,주차는 앞도로에 하고있음.입주일은,조정가능함.","['25년이상', '마당', '방두개', '화장실한개']",,종로구 부암동
2434813401,연립,빌라,매매,2/3,37000,0,"3억 7,000",70,70.69,남서향,24.07.15.,37.593554,126.964371,옛 정취를 가지고 있는 고즈넉한 벽돌빌라 매도,"['25년이상', '방세개', '화장실한개']",,종로구 부암동
2434772676,단독,단독/다가구,매매,1/-,170000,0,17억,416,128.62,동향,24.07.15.,37.590746,126.963571,부암동 단독주택 매매 파노라마 마운틴뷰가 가슴을 뻥뚫어주는 위치,"['25년이상', '방네개이상', '화장실두개', '동향']",,종로구 부암동
2434768897,단독,단독/다가구,매매,2/B2,190000,0,19억,268,295.14,남동향,24.07.15.,37.592586,126.961862,"신축, 급매, 산 조망 우수, 접근성 주차 편리","['2년이내', '급매', '방세개']",,종로구 부암동
2434622845,대,토지,매매,-,1550000,0,155억,5894,0,,24.07.15.,37.593066,126.96181,종로구 부암동 개발부지 매매,[],,종로구 부암동
2434424523,단독,단독/다가구,매매,2/B2,280000,0,28억,268,307.48,남향,24.07.12.,37.592586,126.961862,부암동 파노라마뷰 신축 단독주택 매매,"['2년이내', '방세개', '화장실네개이상']",,종로구 부암동
2434424883,단독,단독/다가구,매매,2/B2,190000,0,19억,268,295.14,남향,24.07.12.,37.592586,126.961862,부암동 전망좋은 신축 단독주택 1동,"['2년이내', '방세개', '화장실네개이상']",,종로구 부암동
2434083055,별빛고운,아파트,매매,3/5,85000,0,"8억 5,000",123,104.94,남향,24.07.11.,37.593359,126.96449,부암동에 단 한동 있는 대형평수 아파트 매도,"['25년이내', '대형평수', '방세개']",1동,종로구 부암동
2434068799,대,토지,매매,-,450000,0,45억,750,0,,24.07.11.,37.590475,126.96276,부암동 내 최고급 저택부지,[],,종로구 부암동
2434072886,단독,단독/다가구,매매,2/-,70000,0,7억,67,96.82,남향,24.07.11.,37.592972,126.964934,대로변 이면도로 소형 단독주택,"['25년이상', '소형평수', '방세개']",,종로구 부암동
2434091056,단독,단독/다가구,매매,1/B1,200000,0,20억,331,130.68,북서향,24.07.11.,37.591367,126.964607,"북한산, 북악산, 인왕산의 파노라마뷰 단독 매도","['25년이상', '마당', '방세개']",,종로구 부암동
2434088666,단독,단독/다가구,매매,2/B2,280000,0,28억,268,307.48,남향,24.07.11.,37.592586,126.961862,"듀플렛스 신축, 4개층 단독지하2 지상2, 조망우수","['2년이내', '방네개이상', '화장실네개이상']",,종로구 부암동
2434080196,단독,단독/다가구,매매,1/-,140000,0,14억,417,128.62,동향,24.07.11.,37.590746,126.963571,,"['25년이상', '방네개이상', '화장실두개']",,종로구 부암동
2433898096,단독,단독/다가구,매매,2/B2,190000,0,19억,267,306.9,남향,24.07.10.,37.592586,126.961862,부암동 신축 단독 타운하우스 첫입주 엘리베이터있는 4개층에 벙커주차장,"['2년이내', '방세개', '화장실네개이상']",,종로구 부암동
2433648996,단독,단독/다가구,매매,1/-,42000,0,"4억 2,000",56,28.63,서향,24.07.09.,37.589004,126.962762,"소액으로 매수 가능한 단독주택, 조용한 위치","['25년이상', '방세개', '화장실한개']",,종로구 부암동
2438158505,일반상가,상가,월세,1/2,10000,300,1억,150,100,동향,24.08.05.,37.593396,126.963464,"현재 팻힐링쎈타,애완까페,동물관련사업용도,","['10년이내', '융자금없는', '1층', '주차가능']",,종로구 부암동
2438158162,다가구,단독/다가구,전세,2/2,150000,0,15억,250,162.51,남향,24.08.05.,37.593183,126.963244,"접근성좋고 전망좋은집,입주일은 조정가능함.","['25년이내', '융자금없는', '대형평수', '방세개']",,종로구 부암동
